,table_a,column_a,table_b,column_b,similarity,type,correct
2805,amazon_1,year,tmdb_2,duration,0.2289726883172989,textual,False
2806,metacritic_3,languages,rotten_tomatoes_1,ReviewCount,0.2288096845149994,textual,False
2807,imdb_1,Creator,metacritic_3,id,0.2287496924400329,textual,False
2808,metacritic_3,_id,walmart_1,duration,0.2286523878574371,textual,False
2809,imdb_2,writers,metacritic_3,director,0.2286322712898254,textual,False
2810,imdb_1,RatingValue,rotten_tomatoes_4,certificate,0.2285968512296676,textual,False
2811,metacritic_3,id,rotten_tomatoes_1,Creator,0.2285959422588348,textual,False
2812,tmdb_3,year,tmdb_4,genres,0.2285285741090774,textual,False
2813,imdb_4,actors,metacritic_3,id,0.2284946590662002,textual,False
2814,rotten_tomatoes_4,writer,tmdb_2,duration,0.228435605764389,textual,False
2815,rotten_tomatoes_2,Duration,tmdb_3,runtime,0.2283679246902465,textual,True
2816,rotten_tomatoes_2,Rating,tmdb_3,_id,0.2283659875392913,textual,False
2817,metacritic_4,_id,walmart_1,duration,0.2283571809530258,textual,False
2818,tmdb_2,duration,walmart_1,release_date,0.2282996475696563,textual,False
2819,rotten_tomatoes_2,Duration,walmart_1,directors,0.2282905578613281,textual,False
2820,roger_ebert_1,pg_rating,rotten_tomatoes_1,Filming Locations,0.2282672077417373,textual,False
2821,amazon_1,year,imdb_3,Year,0.2282492071390152,textual,False
2822,rotten_tomatoes_2,Summary,tmdb_3,language,0.2281952798366546,textual,False
2823,rotten_tomatoes_4,year,tmdb_2,_id,0.2281898707151413,numerical,False
2824,imdb_1,Creator,rotten_tomatoes_3,star1,0.2281602323055267,textual,False
2825,imdb_3,ContentRating,metacritic_3,genres,0.2281450927257537,textual,False
2826,amazon_1,cost,rotten_tomatoes_1,Duration,0.2281408607959747,textual,False
2827,amazon_1,star,tmdb_1,actor(s),0.228134736418724,textual,True
2828,imdb_2,name,tmdb_3,year,0.2281243205070495,textual,False
2829,imdb_3,Cast,rotten_tomatoes_1,Language,0.2280585169792175,textual,False
2830,imdb_2,director,metacritic_2,movie_rating,0.2279966324567794,textual,False
2831,tmdb_1,title,tmdb_2,subtext,0.2278998792171478,textual,False
2832,metacritic_1,Director,metacritic_3,languages,0.2278991341590881,textual,False
2833,tmdb_2,director,tmdb_3,language,0.2277818620204925,textual,False
2834,rotten_tomatoes_1,Country,rotten_tomatoes_3,star5,0.227728396654129,textual,False
2835,imdb_1,RatingValue,rotten_tomatoes_2,Duration,0.2277260869741439,textual,False
2836,roger_ebert_1,pg_rating,walmart_1,release_date,0.2276917397975921,textual,False
2837,imdb_1,Description,rotten_tomatoes_2,Cast,0.2276771664619445,textual,False
2838,amazon_1,year,rotten_tomatoes_1,Release Date,0.2276751399040222,textual,False
2839,imdb_3,ContentRating,tmdb_3,writers,0.2276653945446014,textual,False
2840,metacritic_2,summary,metacritic_4,score,0.2276615798473358,textual,False
2841,imdb_2,writers,metacritic_3,writers,0.2276432365179062,textual,True
2842,imdb_1,YearRange,rotten_tomatoes_2,Genre,0.2276149988174438,textual,False
2843,metacritic_3,genres,rotten_tomatoes_4,director,0.2274464815855026,textual,False
2844,imdb_2,year,rotten_tomatoes_3,rotten_tomatoes,0.227428913116455,numerical,False
2845,imdb_4,year,rotten_tomatoes_2,Year,0.2272995710372924,textual,True
2846,rotten_tomatoes_2,ContentRating,walmart_1,stars,0.2272542715072631,textual,False
2847,tmdb_2,subtext,tmdb_3,_id,0.227222204208374,textual,False
2848,imdb_1,Duration,imdb_3,Creators,0.22719806432724,textual,False
2849,imdb_2,director,rotten_tomatoes_4,tomatoter,0.2271738946437835,textual,False
2850,rotten_tomatoes_4,tomatoter,tmdb_3,runtime,0.2271343022584915,textual,False
2851,rotten_tomatoes_3,star2,tmdb_4,movie,0.2271287888288498,textual,False
2852,imdb_1,ContentRating,metacritic_1,Actors,0.2270664274692535,textual,False
2853,rotten_tomatoes_1,Name,rotten_tomatoes_3,star5,0.227053552865982,textual,False
2854,amazon_1,year,metacritic_2,movie_rating,0.2270067632198333,numerical,False
2855,imdb_2,name,imdb_3,Title,0.2269611656665802,textual,True
2856,imdb_2,year,tmdb_3,genres,0.2269297689199447,textual,False
2857,rotten_tomatoes_4,_id,walmart_1,duration,0.2268893271684646,textual,False
2858,rotten_tomatoes_1,Actors,rotten_tomatoes_3,review3,0.2268436551094055,textual,False
2859,metacritic_3,languages,rotten_tomatoes_2,ContentRating,0.2268247455358505,textual,False
2860,rotten_tomatoes_1,Filming Locations,tmdb_3,directors,0.2267748564481735,textual,False
2861,metacritic_1,Director,rotten_tomatoes_2,Cast,0.2267013043165207,textual,False
2862,imdb_4,id,metacritic_2,movie_rating,0.2266767919063568,numerical,False
2863,rotten_tomatoes_4,name,tmdb_2,subtext,0.2266252338886261,textual,False
2864,metacritic_2,summary,rotten_tomatoes_3,review3,0.2266075611114502,textual,False
2865,roger_ebert_1,genre,walmart_1,directors,0.2265928834676742,textual,False
2866,imdb_1,Director,rotten_tomatoes_2,Title,0.2265698760747909,textual,False
2867,rotten_tomatoes_1,Release Date,tmdb_3,_id,0.2265698462724685,textual,False
2868,imdb_1,Duration,metacritic_1,Genre,0.2263513803482055,textual,False
2869,rotten_tomatoes_1,Filming Locations,tmdb_4,year,0.2263274192810058,textual,False
2870,rotten_tomatoes_4,year,tmdb_3,_id,0.2262880951166153,numerical,False
2871,metacritic_3,countries,walmart_1,stars,0.2262601554393768,textual,False
2872,imdb_3,ContentRating,walmart_1,stars,0.2262072712182998,textual,False
2873,amazon_1,cost,rotten_tomatoes_4,genre,0.2261649072170257,textual,False
2874,imdb_2,writers,metacritic_1,Director,0.2261378914117813,textual,False
2875,imdb_2,ID,metacritic_4,_id,0.2261194288730621,numerical,True
2876,metacritic_3,director,rotten_tomatoes_1,Name,0.2261005342006683,textual,False
2877,imdb_1,ReleaseDate,metacritic_3,id,0.2260338366031646,textual,False
2878,imdb_2,year,tmdb_3,_id,0.2259432822465896,numerical,False
2879,rotten_tomatoes_1,Description,tmdb_3,writers,0.2259248197078704,textual,False
2880,imdb_3,Cast,rotten_tomatoes_3,star2,0.2257096171379089,textual,True
2881,rotten_tomatoes_4,runtime,walmart_1,release_date,0.2256573736667633,textual,False
2882,imdb_2,actors,tmdb_3,directors,0.2256425321102142,textual,False
2883,tmdb_1,actor(s),tmdb_4,stars,0.2256200909614563,textual,True
2884,roger_ebert_1,directors,tmdb_3,genres,0.2255350798368454,textual,False
2885,rotten_tomatoes_4,director,tmdb_3,actors,0.2254682332277298,textual,False
2886,rotten_tomatoes_2,Summary,rotten_tomatoes_4,writer,0.2254611253738403,textual,False
2887,imdb_1,ReleaseDate,walmart_1,release_date,0.2254509329795837,textual,True
2888,imdb_2,director,rotten_tomatoes_2,Cast,0.2254271954298019,textual,False
2889,amazon_1,cost,imdb_4,actors,0.2254153192043304,textual,False
2890,imdb_2,year,metacritic_1,_id,0.2254064828157425,numerical,False
2891,rotten_tomatoes_2,Duration,rotten_tomatoes_4,director,0.225377470254898,textual,False
2892,metacritic_1,Actors,roger_ebert_1,directors,0.2253164499998092,textual,False
2893,rotten_tomatoes_3,review3,tmdb_1,writer(s),0.22531358897686,textual,False
2894,rotten_tomatoes_3,time,tmdb_3,id,0.2253012806177139,textual,False
2895,tmdb_2,genres,tmdb_3,title,0.2252864390611648,textual,False
2896,rotten_tomatoes_2,Year,walmart_1,duration,0.2252638041973114,textual,False
2897,rotten_tomatoes_2,Genre,rotten_tomatoes_3,star6,0.2252620011568069,textual,False
2898,rotten_tomatoes_1,Actors,tmdb_2,name,0.2252336740493774,textual,False
2899,imdb_1,Description,rotten_tomatoes_2,Genre,0.2251775413751602,textual,False
2900,metacritic_4,duration,rotten_tomatoes_4,certificate,0.2251543700695037,textual,False
2901,metacritic_1,Actors,rotten_tomatoes_1,Filming Locations,0.2250892370939254,textual,False
2902,imdb_2,writers,rotten_tomatoes_3,star3,0.2250292897224426,textual,False
2903,metacritic_4,genre,tmdb_3,id,0.2248967140913009,textual,False
2904,rotten_tomatoes_2,ContentRating,tmdb_3,actors,0.224870890378952,textual,False
2905,tmdb_1,writer(s),walmart_1,directors,0.224861592054367,textual,False
2906,imdb_3,ContentRating,rotten_tomatoes_3,review1,0.2247755825519561,textual,False
2907,metacritic_2,release_year,rotten_tomatoes_1,Release Date,0.22477488219738,textual,False
2908,rotten_tomatoes_1,Filming Locations,rotten_tomatoes_4,certificate,0.2247666716575622,textual,False
2909,imdb_3,Rating,rotten_tomatoes_2,Title,0.2247323244810104,textual,False
2910,imdb_1,ContentRating,metacritic_1,Director,0.2246110439300537,textual,False
2911,metacritic_4,date_released,rotten_tomatoes_2,ContentRating,0.2245842069387436,textual,False
2912,amazon_1,cost,metacritic_2,summary,0.224572405219078,textual,False
2913,roger_ebert_1,year,rotten_tomatoes_2,Year,0.2245617508888244,textual,True
2914,imdb_3,Rating,metacritic_3,score,0.2245471477508545,numerical,True
2915,rotten_tomatoes_3,rotten_tomatoes,tmdb_3,directors,0.2245412319898605,textual,False
2916,metacritic_1,Genre,tmdb_4,runtime,0.224507674574852,textual,False
2917,imdb_3,Summary,tmdb_3,writers,0.2244933694601059,textual,False
2918,amazon_1,director,rotten_tomatoes_4,genre,0.2244687527418136,textual,False
2919,rotten_tomatoes_3,star6,tmdb_3,revenue,0.2244570106267929,textual,False
2920,metacritic_4,name,tmdb_2,subtext,0.2243879735469818,textual,False
2921,imdb_3,Cast,metacritic_3,writers,0.2243503034114837,textual,False
2922,imdb_3,ContentRating,rotten_tomatoes_3,review4,0.2242992967367172,textual,False
2923,metacritic_2,_id,tmdb_1,ID,0.2242121994495391,numerical,True
2924,rotten_tomatoes_3,year,tmdb_2,stars,0.2242088615894317,textual,False
2925,rotten_tomatoes_2,Title,rotten_tomatoes_3,director,0.2242011427879333,textual,False
2926,amazon_1,director,walmart_1,genre,0.2241962999105453,textual,False
2927,rotten_tomatoes_4,certificate,tmdb_3,language,0.2241774052381515,textual,False
2928,metacritic_3,title,roger_ebert_1,directors,0.2240679562091827,textual,False
2929,rotten_tomatoes_1,Cast,rotten_tomatoes_2,Director,0.2240557372570037,textual,False
2930,rotten_tomatoes_4,star,tmdb_4,directors,0.2240481376647949,textual,False
2931,imdb_1,Url,imdb_3,Genre,0.2239589691162109,textual,False
2932,metacritic_3,starring,rotten_tomatoes_1,Country,0.2239146828651428,textual,False
2933,metacritic_4,date_released,rotten_tomatoes_3,audience_rating,0.2239108979701995,textual,False
2934,rotten_tomatoes_1,Release Date,walmart_1,_id,0.223854586482048,textual,False
2935,metacritic_2,summary,tmdb_1,actor(s),0.2236339151859283,textual,False
2936,imdb_3,Summary,tmdb_2,subtext,0.2236194610595703,textual,False
2937,rotten_tomatoes_1,Year,tmdb_2,stars,0.2236153036355972,textual,False
2938,imdb_3,Summary,metacritic_1,Metascore,0.223614364862442,textual,False
2939,amazon_1,star,metacritic_2,summary,0.223568320274353,textual,False
2940,imdb_2,actors,rotten_tomatoes_1,Description,0.2235647141933441,textual,False
2941,imdb_2,director,rotten_tomatoes_2,Creators,0.2235574722290039,textual,False
2942,metacritic_3,director,tmdb_2,duration,0.2235359102487564,textual,False
2943,imdb_2,ID,tmdb_1,title,0.2235067188739776,textual,False
2944,roger_ebert_1,pg_rating,rotten_tomatoes_1,ReviewCount,0.2234692871570587,textual,False
2945,imdb_4,directors,roger_ebert_1,movie_name,0.2234526723623275,textual,False
2946,amazon_1,title,rotten_tomatoes_1,Director,0.2233257740736007,textual,False
2947,imdb_1,Url,imdb_2,actors,0.2232872247695922,textual,False
2948,metacritic_1,Director,metacritic_4,duration,0.2231677919626236,textual,False
2949,metacritic_3,director,rotten_tomatoes_4,audience,0.2231474965810775,textual,False
2950,tmdb_3,year,walmart_1,release_date,0.2231462597846985,textual,False
2951,imdb_4,movie_rating,metacritic_3,countries,0.223087340593338,textual,False
2952,metacritic_3,starring,rotten_tomatoes_1,Name,0.2230542302131652,textual,False
2953,imdb_4,duration,rotten_tomatoes_4,writer,0.2230482101440429,textual,False
2954,metacritic_1,Actors,roger_ebert_1,pg_rating,0.2229958623647689,textual,False
2955,imdb_4,directors,metacritic_3,id,0.2229130566120147,textual,False
2956,imdb_2,actors,roger_ebert_1,duration,0.2228270918130874,textual,False
2957,tmdb_3,revenue,tmdb_4,stars,0.2227168083190918,textual,False
2958,metacritic_1,ID,tmdb_3,_id,0.2226965576410293,numerical,True
2959,metacritic_1,Director,rotten_tomatoes_1,Filming Locations,0.222566157579422,textual,False
2960,roger_ebert_1,year,rotten_tomatoes_2,Duration,0.2225210070610046,textual,False
2961,tmdb_1,actor(s),tmdb_4,year,0.2224014699459076,textual,False
2962,imdb_1,Creator,metacritic_1,ID,0.2223879098892212,textual,False
2963,imdb_3,Genre,walmart_1,release_date,0.2223166227340698,textual,False
2964,roger_ebert_1,genre,tmdb_1,writer(s),0.2223116308450698,textual,False
2965,roger_ebert_1,duration,rotten_tomatoes_2,Genre,0.2222639620304107,textual,False
2966,rotten_tomatoes_1,Creator,walmart_1,directors,0.2221359610557556,textual,False
2967,imdb_3,Rating,tmdb_2,_id,0.2218773066997528,numerical,False
2968,imdb_1,Description,tmdb_3,directors,0.2217801362276077,textual,False
2969,tmdb_3,genres,tmdb_4,runtime,0.2217623442411422,textual,False
2970,rotten_tomatoes_3,star5,tmdb_2,duration,0.2216807603836059,textual,False
2971,imdb_1,Url,tmdb_3,directors,0.2216138839721679,textual,False
2972,metacritic_1,Name,rotten_tomatoes_1,Release Date,0.2215520143508911,textual,False
2973,tmdb_1,writer(s),tmdb_4,directors,0.2214970737695694,textual,False
2974,roger_ebert_1,year,walmart_1,name,0.2214539051055908,textual,False
2975,rotten_tomatoes_3,rotten_tomatoes,tmdb_1,writer(s),0.22144615650177,textual,False
2976,metacritic_3,genres,rotten_tomatoes_2,Director,0.2213852405548095,textual,False
2977,metacritic_4,score,walmart_1,stars,0.2213820219039917,textual,False
2978,imdb_2,writers,rotten_tomatoes_3,star2,0.2213473916053772,textual,False
2979,tmdb_3,language,walmart_1,directors,0.2212705463171005,textual,False
2980,metacritic_3,title,rotten_tomatoes_3,review1,0.2212164849042892,textual,False
2981,rotten_tomatoes_1,Actors,rotten_tomatoes_3,title,0.221127301454544,textual,False
2982,imdb_3,Title,rotten_tomatoes_4,movie_ind,0.2210629135370254,textual,False
2983,metacritic_2,movie_rating,tmdb_3,title,0.2210254520177841,textual,False
2984,imdb_1,Cast,rotten_tomatoes_1,Genre,0.2209358215332031,textual,False
2985,metacritic_3,_id,rotten_tomatoes_1,RatingValue,0.2208835929632187,numerical,False
2986,amazon_1,star,rotten_tomatoes_2,Cast,0.2208048105239868,textual,True
2987,rotten_tomatoes_3,time,rotten_tomatoes_4,movie_ind,0.2207948565483093,textual,False
2988,tmdb_1,title,tmdb_2,year,0.2207932025194168,textual,False
2989,metacritic_3,runtime,rotten_tomatoes_3,time,0.2207882553339004,textual,True
2990,metacritic_1,ID,roger_ebert_1,id,0.2206772863864898,numerical,True
2991,roger_ebert_1,actors,tmdb_3,id,0.2205632776021957,textual,False
2992,metacritic_3,runtime,walmart_1,release_date,0.2205475866794586,textual,False
2993,metacritic_4,director,tmdb_4,_id,0.2205435931682586,textual,False
2994,imdb_4,movie_name,tmdb_2,subtext,0.2204815149307251,textual,False
2995,metacritic_3,countries,tmdb_3,actors,0.2204308807849884,textual,False
2996,metacritic_1,Director,metacritic_3,title,0.2204202264547348,textual,False
2997,metacritic_2,summary,tmdb_2,genres,0.2203316688537597,textual,False
2998,imdb_4,genre,tmdb_3,writers,0.2203282117843628,textual,False
2999,metacritic_3,score,roger_ebert_1,pg_rating,0.2202119380235672,textual,False
3000,imdb_1,Genre,rotten_tomatoes_1,ReviewCount,0.2201693654060363,textual,False
3001,roger_ebert_1,id,tmdb_1,year,0.2200996279716491,numerical,False
3002,imdb_4,movie_name,metacritic_3,writers,0.2199231088161468,textual,False
3003,rotten_tomatoes_3,rotten_tomatoes,walmart_1,release_date,0.2199127078056335,textual,False
3004,rotten_tomatoes_1,ReviewCount,rotten_tomatoes_3,audience_rating,0.2198451459407806,textual,False
3005,metacritic_3,release year,metacritic_4,genre,0.2198376804590225,textual,False
3006,metacritic_2,movie_rating,rotten_tomatoes_2,Rating,0.2198069244623184,textual,True
3007,imdb_2,actors,rotten_tomatoes_4,certificate,0.2197628319263458,textual,False
3008,amazon_1,star,imdb_3,Director,0.2197057902812957,textual,False
3009,imdb_3,Cast,rotten_tomatoes_2,ID,0.2196511626243591,textual,False
3010,rotten_tomatoes_1,Language,rotten_tomatoes_3,star6,0.2196196615695953,textual,False
3011,rotten_tomatoes_1,Actors,walmart_1,genre,0.2196043878793716,textual,False
3012,metacritic_4,duration,rotten_tomatoes_3,star5,0.219597041606903,textual,False
3013,rotten_tomatoes_1,Duration,rotten_tomatoes_3,audience_rating,0.2195780724287033,textual,False
3014,amazon_1,time,rotten_tomatoes_1,Director,0.2195770442485809,textual,False
3015,imdb_3,Genre,tmdb_1,writer(s),0.2195601463317871,textual,False
3016,metacritic_2,title,tmdb_2,year,0.2195416688919067,textual,False
3017,imdb_2,writers,metacritic_3,countries,0.2195120006799698,textual,False
3018,metacritic_1,_id,roger_ebert_1,directors,0.2195016741752624,textual,False
3019,metacritic_1,ID,roger_ebert_1,actors,0.2195006608963012,textual,False
3020,metacritic_3,director,roger_ebert_1,pg_rating,0.2194221764802932,textual,False
3021,rotten_tomatoes_3,star3,walmart_1,directors,0.2194121479988098,textual,False
3022,metacritic_2,movie_rating,tmdb_4,_id,0.2193044871091842,numerical,False
3023,imdb_4,genre,tmdb_4,movie,0.2192279994487762,textual,False
3024,rotten_tomatoes_3,review4,tmdb_4,runtime,0.2191806435585022,textual,False
3025,rotten_tomatoes_3,review4,tmdb_3,directors,0.2191085070371627,textual,False
3026,metacritic_4,score,tmdb_4,_id,0.2190066874027252,numerical,False
3027,metacritic_1,Actors,metacritic_2,summary,0.2190051823854446,textual,False
3028,imdb_3,Title,metacritic_3,title,0.2189691066741943,textual,True
3029,rotten_tomatoes_2,Genre,tmdb_3,revenue,0.2189172506332397,textual,False
3030,imdb_3,ContentRating,rotten_tomatoes_1,ReviewCount,0.2189012467861175,textual,False
3031,imdb_3,Summary,metacritic_3,production company,0.2188736349344253,textual,False
3032,metacritic_3,countries,tmdb_2,genres,0.2188462615013122,textual,False
3033,roger_ebert_1,duration,rotten_tomatoes_4,audience,0.2188412398099899,textual,False
3034,imdb_1,Cast,rotten_tomatoes_1,Country,0.2187000811100006,textual,False
3035,roger_ebert_1,directors,tmdb_1,year,0.2186866253614425,textual,False
3036,roger_ebert_1,actors,walmart_1,genre,0.2186757922172546,textual,False
